question_id,mode,mrr,recall_at_5,precision_at_5,rouge_l,generated_answer,ground_truth_answer
q_069,sparse,0.0,0.0,0.0,0.0,continuity,"such as llama 2, mistral or stable diffusion, have been made open - weight, meaning that their architecture and trained parameters ( the "" weights "" ) are publicly available. open - weight models can be freely fine - tuned, which allows companies to specialize them with their own data and for their own use - case. open - weight models are useful for research and innovation but can also be misused. since they can be fine - tuned, any built - in security measure, such as objecting to harmful requests, can be trained away until it becomes ineffective. some researchers warn that future ai models may develop dangerous capabilities ( such as the potential to drastically facilitate bioterrorism ) and that once released on the internet, they cannot be deleted everywhere if needed. they recommend pre - release audits and cost - benefit analyses. frameworks artificial intelligence projects can be guided by ethical considerations during the design, development, and implementation of an ai system. an ai framework such as the care and act framework, developed by the alan turing institute and based on the sum values, outlines four main ethical dimensions, defined as follows : respect the dignity of individual people connect with other people sincerely, openly, and inclusively care for the wellbeing of everyone protect social values, justice, and the public interest other developments in ethical frameworks include those decided upon during the asilomar conference, the montreal declaration for responsible ai, and the ieee ' s ethics of autonomous systems initiative, among others ; however"
q_070,sparse,0.0,0.0,0.0,0.0,bingley,". reuters. 2025 - 06 - 25. retrieved 2025 - 06 - 26. ^ "" meta scores victory in ai copyright case "". wired. 2025 - 06 - 25. retrieved 2025 - 06 - 26. ^ "" openai defeats news outlets ' copyright lawsuit over ai training for now "". reuters. 2024 - 11 - 07. retrieved 2024 - 11 - 08. ^ "" openai erases evidence in training data lawsuit "". the verge. 2024 - 11 - 21. retrieved 2024 - 11 - 22. ^ peng, zhencan ; wang, zhizhi ; deng, dong ( 13 june 2023 ). "" near - duplicate sequence search at scale for large language model memorization evaluation "" ( pdf ). proceedings of the acm on management of data. 1 ( 2 ) : 1 – 18. doi : 10. 1145 / 3589324. s2cid 259213212. archived ( pdf ) from the original on 2024 - 08 - 27. retrieved 2024 - 01 - 20. citing lee et al 2022. ^ peng, wang & deng 2023, p. 8. ^ stephen council ( 1 dec 2023 ). "" how googlers cracked an sf rival ' s tech model with a single word "". sfgate. archived from the original on 16 december 2023. ^ "" prepare for truly useful large language models "". nature biomedical engineering. 7 ( 2 ) : 85"
q_071,sparse,0.0,0.0,0.0,0.046948356807511735,"wilf et al. ( 2007 ) proved that for any permutation  and any positive integer m, the permutations 12... m   and m... 21   are wilf - equivalent.","y } } _ { 2 }, \ dots, { \ hat { y } } _ { l } ) }. the problem is that if the model makes a mistake early on, say at y ^ 2 { \ displaystyle { \ hat { y } } _ { 2 } }, then subsequent tokens are likely to also be mistakes. this makes it inefficient for the model to obtain a learning signal, since the model would mostly learn to shift y ^ 2 { \ displaystyle { \ hat { y } } _ { 2 } } towards y 2 { \ displaystyle y _ { 2 } }, but not the others. teacher forcing makes it so that the decoder uses the correct output sequence for generating the next entry in the sequence. so for example, it would see ( y 1, …, y k ) { \ displaystyle ( y _ { 1 }, \ dots, y _ { k } ) } in order to generate y ^ k + 1 { \ displaystyle { \ hat { y } } _ { k + 1 } }. gradient descent main articles : gradient descent and vanishing gradient problem gradient descent is a first - order iterative optimization algorithm for finding the minimum of a function. in neural networks, it can be used to minimize the error term by changing each weight in proportion to the derivative of the error with respect to that weight, provided the non - linear activation functions are differentiable. the standard method for training rn"
q_072,sparse,0.0,0.0,0.0,0.00881057268722467,jesus 's life,"agreeability observed across multi - turn interactions and productized assistants. continued sycophancy has led to the observation of getting "" 1 - shotted "", denoting instances where conversational interaction with a large language model produces a lasting change in a user ' s beliefs or decisions, similar to the negative effects of psychedelics, and controlled experiments show that short llm dialogues can generate measurable opinion and confidence shifts comparable to human interlocutors. empirical analyses attribute part of the effect to human preference signals and preference models that reward convincingly written agreeable responses, and subsequent work has extended evaluation to multi - turn benchmarks and proposed interventions such as synthetic - data finetuning, adversarial evaluation, targeted preference - model reweighting, and multi - turn sycophancy benchmarks to measure persistence and regression risk. industry responses have combined research interventions with product controls, for example google and other labs publishing synthetic - data and fine - tuning interventions and openai rolling back an overly agreeable gpt - 4o update while publicly describing changes to feedback collection, personalization controls, and evaluation procedures to reduce regression risk and improve long - term alignment with user - level safety objectives. mainstream culture has reflected anxieties about this dynamic where south park satirized overreliance on chatgpt and the tendency of assistants to flatter user beliefs in season 27 episode "" sickofancy "", and continued the themes across the following season, which commentators interpreted as a critique of"
q_073,sparse,0.0,0.0,0.0,0.0,""" short "" hundred ( 100 )","hp labs describes a system of cortical computing with memristive nanodevices. the memristors ( memory resistors ) are implemented by thin film materials in which the resistance is electrically tuned via the transport of ions or oxygen vacancies within the film. darpa ' s synapse project has funded ibm research and hp labs, in collaboration with the boston university department of cognitive and neural systems ( cns ), to develop neuromorphic architectures that may be based on memristive systems. memristive networks are a particular type of physical neural network that have very similar properties to ( little - ) hopfield networks, as they have continuous dynamics, a limited memory capacity and natural relaxation via the minimization of a function which is asymptotic to the ising model. in this sense, the dynamics of a memristive circuit have the advantage compared to a resistor - capacitor network to have a more interesting non - linear behavior. from this point of view, engineering analog memristive networks account for a peculiar type of neuromorphic engineering in which the device behavior depends on the circuit wiring or topology. the evolution of these networks can be studied analytically using variations of the caravelli - traversa - di ventra equation. continuous - time a continuous - time recurrent neural network ( ctrnn ) uses a system of ordinary differential equations to model the effects on a neuron of the incoming inputs"
q_074,sparse,0.0,0.0,0.0,0.038314176245210725,jung ' s struggle to regain his soul and overcome the contemporary malaise of spiritual alienation,"one of which is their ambiguity. several works use ai to force us to confront the fundamental question of what makes us human, showing us artificial beings that have the ability to feel, and thus to suffer. this appears in karel capek ' s r. u. r., the films a. i. artificial intelligence and ex machina, as well as the novel do androids dream of electric sheep?, by philip k. dick. dick considers the idea that our understanding of human subjectivity is altered by technology created with artificial intelligence. see also artificial consciousness – field in cognitive science artificial intelligence and elections – impact of ai on political elections artificial intelligence content detection – software to detect ai - generated content artificial intelligence in wikimedia projects – use of artificial intelligence to develop wikipedia and other wikimedia projects association for the advancement of artificial intelligence ( aaai ) behavior selection algorithm – algorithm that selects actions for intelligent agents business process automation – automation of business processes case - based reasoning – process of solving new problems based on the solutions of similar past problems computational intelligence – ability of a computer to learn a specific task from data or experimental observation darwin eu – a european union initiative coordinated by the european medicines agency ( ema ) to generate and utilize real world evidence ( rwe ) to support the evaluation and supervision of medicines across the eu digital immortality – hypothetical concept of storing a personality in digital form emergent algorithm – algorithm exhibiting emergent behavior female gendering of ai technologies – gender biases in"
q_075,sparse,0.0,0.0,0.0,0.0,svyataya,", johannes ; horvitz, eric ; kamar, ece ; lee, peter ; lee, yin tat ; li, yuanzhi ; lundberg, scott ; nori, harsha ; palangi, hamid ; ribeiro, marco tulio ; zhang, yi ( 2023 ). "" machine culture "". nature human behaviour. 7 ( 11 ) : 1855 – 1868. arxiv : 2303. 12712. doi : 10. 1038 / s41562 - 023 - 01742 - 2. pmid 37985914. ^ "" anthropic ceo dario amodei pens a smart look at our ai future "". fast company. october 17, 2024. ^ "" chatgpt is more like an ' alien intelligence ' than a human brain, says futurist "". zdnet. 2023. archived from the original on 12 june 2023. retrieved 12 june 2023. ^ a b newport, cal ( 13 april 2023 ). "" what kind of mind does chatgpt have? "". the new yorker. archived from the original on 12 june 2023. retrieved 12 june 2023. ^ roose, kevin ( 30 may 2023 ). "" why an octopus - like creature has come to symbolize the state of a. i. "" the new york times. archived from the original on 30 may 2023. retrieved 12 june 2023. ^ "" the a to"
q_076,sparse,0.0,0.0,0.0,0.0,continuity,"math benchmark problems. alternatively, dedicated models for mathematical problem solving with higher precision for the outcome including proof of theorems have been developed such as alphatensor, alphageometry, alphaproof and alphaevolve all from google deepmind, llemma from eleutherai or julius. when natural language is used to describe mathematical problems, converters can transform such prompts into a formal language such as lean to define mathematical tasks. the experimental model gemini deep think accepts natural language prompts directly and achieved gold medal results in the international math olympiad of 2025. some models have been developed to solve challenging problems and reach good results in benchmark tests, others to serve as educational tools in mathematics. topological deep learning integrates various topological approaches. finance finance is one of the fastest growing sectors where applied ai tools are being deployed : from retail online banking to investment advice and insurance, where automated "" robot advisers "" have been in use for some years. according to nicolas firzli, director of the world pensions & investments forum, it may be too early to see the emergence of highly innovative ai - informed financial products and services. he argues that "" the deployment of ai tools will simply further automatise things : destroying tens of thousands of jobs in banking, financial planning, and pension advice in the process, but i ' m not sure it will unleash a new wave of [ e. g., sophisticated ] pension innovation. "" military main article : military applications of"
q_077,sparse,0.0,0.0,0.0,0.021978021978021976,a nancy honey is a british photographer,"- video, language translation, more "". venturebeat. 2022 - 11 - 02. retrieved 2022 - 11 - 09. ^ vincent, james ( 2022 - 09 - 29 ). "" meta ' s new text - to - video ai generator is like dall - e for video "". the verge. retrieved 2022 - 11 - 09. ^ "" previous shared tasks | conll "". www. conll. org. retrieved 2021 - 01 - 11. ^ "" cognition "". lexico. oxford university press and dictionary. com. archived from the original on july 15, 2020. retrieved 6 may 2020. ^ "" ask the cognitive scientist "". american federation of teachers. 8 august 2014. cognitive science is an interdisciplinary field of researchers from linguistics, psychology, neuroscience, philosophy, computer science, and anthropology that seek to understand the mind. ^ robinson, peter ( 2008 ). handbook of cognitive linguistics and second language acquisition. routledge. pp. 3 – 8. isbn 978 - 0 - 805 - 85352 - 0. ^ lakoff, george ( 1999 ). philosophy in the flesh : the embodied mind and its challenge to western philosophy ; appendix : the neural theory of language paradigm. new york basic books. pp. 569 – 583. isbn 978 - 0 - 465 - 05674 - 3. ^ strauss, claudia ( 1999 ). a cognitive theory of cultural meaning. cambridge university press. pp. 156 – 164. isbn"
q_078,sparse,0.0,0.0,0.0,0.0,continuity,"main article : prompt engineering in 2020, openai researchers demonstrated that their new model gpt - 3 could understand what format to use given a few rounds of q and a ( or other type of task ) in the input data as example, thanks in part due to the rlhf technique. this technique, called few - shot prompting, allows llms to be adapted to any task without requiring fine - tuning. also in 2022, it was found that the base gpt - 3 model can generate an instruction based on user input. the generated instruction along with user input is then used as input to another instance of the model under a "" instruction : [... ], input : [... ], output : "" format. the other instance is able to complete the output and often produces the correct answer in doing so. the ability to "" self - instruct "" makes llms able to bootstrap themselves toward a correct answer. dialogue processing ( chatbot ) an llm can be turned into a chatbot by specializing it for conversation. user input is prefixed with a marker such as "" q : "" or "" user : "" and the llm is asked to predict the output after a fixed "" a : "" or "" assistant : "". this type of model became commercially available in 2022 with chatgpt, a sibling model of instructgpt fine - tuned to accept and produce dialog - formatted text based on gpt - 3."
q_079,sparse,0.0,0.0,0.0,0.02654867256637168,four door sedan and a four door sedan,"analysis, coreference ; see natural language understanding below ). semantic role labelling ( see also implicit semantic role labelling below ) given a single sentence, identify and disambiguate semantic predicates ( e. g., verbal frames ), then identify and classify the frame elements ( semantic roles ). discourse ( semantics beyond individual sentences ) coreference resolution given a sentence or larger chunk of text, determine which words ( "" mentions "" ) refer to the same objects ( "" entities "" ). anaphora resolution is a specific example of this task, and is specifically concerned with matching up pronouns with the nouns or names to which they refer. the more general task of coreference resolution also includes identifying so - called "" bridging relationships "" involving referring expressions. for example, in a sentence such as "" he entered john ' s house through the front door "", "" the front door "" is a referring expression and the bridging relationship to be identified is the fact that the door being referred to is the front door of john ' s house ( rather than of some other structure that might also be referred to ). discourse analysis this rubric includes several related tasks. one task is discourse parsing, i. e., identifying the discourse structure of a connected text, i. e. the nature of the discourse relationships between sentences ( e. g. elaboration, explanation, contrast ). another possible task is recognizing and classifying the speech acts in a chunk of"
q_080,sparse,0.0,0.0,0.0,0.05932203389830509,a wise bronze age man or woman meant to learn how to acquire and hold on to power,"learning for the recognition of sequences can also be implemented by a more biological - based model which uses the silencing mechanism exhibited in neurons with a relatively high frequency spiking activity. additional stored states and the storage under direct control by the network can be added to both infinite - impulse and finite - impulse networks. another network or graph can also replace the storage if that incorporates time delays or has feedback loops. such controlled states are referred to as gated states or gated memory and are part of long short - term memory networks ( lstms ) and gated recurrent units. this is also called feedback neural network ( fnn ). libraries modern libraries provide runtime - optimized implementations of the above functionality or allow to speed up the slow loop by just - in - time compilation. apache singa caffe : created by the berkeley vision and learning center ( bvlc ). it supports both cpu and gpu. developed in c + +, and has python and matlab wrappers. chainer : fully in python, production support for cpu, gpu, distributed training. deeplearning4j : deep learning in java and scala on multi - gpu - enabled spark. flux : includes interfaces for rnns, including grus and lstms, written in julia. keras : high - level api, providing a wrapper to many other deep learning libraries. microsoft cognitive toolkit mxnet : an open - source deep learning framework used to train"
q_081,sparse,0.0,0.0,0.0,0.00819672131147541,a dark path.,"##out heuristic. when a programmatic world model is not available, an llm can also be prompted with a description of the environment to act as world model. for open - ended exploration, an llm can be used to score observations for their "" interestingness "", which can be used as a reward signal to guide a normal ( non - llm ) reinforcement learning agent. alternatively, it can propose increasingly difficult tasks for curriculum learning. instead of outputting individual actions, an llm planner can also construct "" skills "", or functions for complex action sequences. the skills can be stored and later invoked, allowing increasing levels of abstraction in planning. multiple agents with memory can interact socially. reasoning llms are conventionally trained to generate an output without generating intermediate steps. as a result, their performance tends to be subpar on complex questions requiring ( at least in humans ) intermediate steps of thought. early research demonstrated that inserting intermediate "" scratchpad "" computations could improve performance on such tasks. later methods overcame this deficiency more systematically by breaking tasks into smaller steps for the llm, either manually or automatically. chaining prompt chaining was introduced in 2022. in this method, a user manually breaks a complex problem down into several steps. in each step, the llm receives as input a prompt telling it what to do and some results from preceding steps. the result from one step is then reused in a next step, until a final answer is reached. the ability of an"
q_082,sparse,0.0,0.0,0.0,0.0130718954248366,christ the redeemer by andrea del sarto part one — who he was ( chapters 1 - 5 ) part two — why he came ( chapters 6 - 11 ) part three — what he left behind ( chapte,"2102. 12092 ^ yu, jiahui ; xu, yuanzhong ; koh, jing yu ; luong, thang ; baid, gunjan ; wang, zirui ; vasudevan, vijay ; ku, alexander ; yang, yinfei ( 2022 - 06 - 21 ), scaling autoregressive models for content - rich text - to - image generation, arxiv : 2206. 10789 ^ kariampuzha, william ; alyea, gioconda ; qu, sue ; sanjak, jaleal ; mathe, ewy ; sid, eric ; chatelaine, haley ; yadaw, arjun ; xu, yanji ; zhu, qian ( 2023 ). "" precision information extraction for rare disease epidemiology at scale "". journal of translational medicine. 21 ( 1 ) : 157. doi : 10. 1186 / s12967 - 023 - 04011 - y. pmc 9972634. pmid 36855134. further reading alexander rush, the annotated transformer archived 2021 - 09 - 22 at the wayback machine, harvard nlp group, 3 april 2018 phuong, mary ; hutter, marcus ( 2022 ). "" formal algorithms for transformers "". arxiv : 2207. 09238 [ cs. lg ]. ferrando, javier ; sarti,"
q_083,sparse,0.0,0.0,0.0,0.0,norman,"s. ). ^ nilsson ( 1983 ), p. 10. ^ haugeland ( 1985 ), pp. 112 – 117. ^ physical symbol system hypothesis : newell & simon ( 1976, p. 116 ) historical significance : mccorduck ( 2004, p. 153 ), russell & norvig ( 2021, p. 19 ) ^ moravec ' s paradox : moravec ( 1988, pp. 15 – 16 ), minsky ( 1986, p. 29 ), pinker ( 2007, pp. 190 – 191 ) ^ dreyfus ' critique of ai : dreyfus ( 1972 ), dreyfus & dreyfus ( 1986 ) historical significance and philosophical implications : crevier ( 1993, pp. 120 – 132 ), mccorduck ( 2004, pp. 211 – 239 ), russell & norvig ( 2021, pp. 981 – 982 ), fearn ( 2007, chpt. 3 ) ^ crevier ( 1993 ), p. 125. ^ langley ( 2011 ). ^ katz ( 2012 ). ^ neats vs. scruffies, the historic debate : mccorduck ( 2004, pp. 421 – 424, 486 – 489 ), crevier ( 1993, p. 168 ), nilsson ( 1983, pp. 10 – 11 ), russell & norvig ( 2021, p. 24 ) a classic example of the "" scruffy "" approach to"
q_084,sparse,0.0,0.0,0.0,0.00980392156862745,2010 buick lacrosse cxs was the firs,"cost of training the model, in flops. n { \ displaystyle n } is the number of parameters in the model. d { \ displaystyle d } is the number of tokens in the training set. l { \ displaystyle l } is the average negative log - likelihood loss per token ( nats / token ), achieved by the trained llm on the test dataset. and the statistical hyper - parameters are c 0 = 6 { \ displaystyle c _ { 0 } = 6 }, meaning that it costs 6 flops per parameter to train on one token. note that training cost is much higher than inference cost, where it costs 1 to 2 flops per parameter to infer on one token. α = 0. 34, β = 0. 28, a = 406. 4, b = 410. 7, l 0 = 1. 69 { \ displaystyle \ alpha = 0. 34, \ beta = 0. 28, a = 406. 4, b = 410. 7, l _ { 0 } = 1. 69 } emergent abilities at point ( s ) referred to as breaks, the lines change their slopes, appearing on a linear - log plot as a series of linear segments connected by arcs. performance of bigger models on various tasks, when plotted on a log - log scale, appears as a linear extrapolation of performance achieved by smaller models. however, this linearity may be punctuated by "" break ( s ) """
q_085,sparse,0.0,0.0,0.0,0.0,mercedes,". doi : 10. 1103 / revmodphys. 39. 883. ^ glauber, roy j. ( february 1963 ). "" roy j. glauber "" time - dependent statistics of the ising model "" "". journal of mathematical physics. 4 ( 2 ) : 294 – 307. doi : 10. 1063 / 1. 1703954. retrieved 2021 - 03 - 21. ^ sherrington, david ; kirkpatrick, scott ( 1975 - 12 - 29 ). "" solvable model of a spin - glass "". physical review letters. 35 ( 26 ) : 1792 – 1796. bibcode : 1975phrvl.. 35. 1792s. doi : 10. 1103 / physrevlett. 35. 1792. issn 0031 - 9007. ^ hopfield, j. j. ( 1982 ). "" neural networks and physical systems with emergent collective computational abilities "". proceedings of the national academy of sciences. 79 ( 8 ) : 2554 – 2558. bibcode : 1982pnas... 79. 2554h. doi : 10. 1073 / pnas. 79. 8. 2554. pmc 346238. pmid 6953413. ^ hopfield, j. j. ( 1984 ). "" neurons with graded response have collective computational properties like those of two - state neurons "". proceedings of the national academy of sciences. 81"
q_086,sparse,0.0,0.0,0.0,0.0,jesus 's life,"of after ) multihead attention and feedforward layers stabilizes training, not requiring learning rate warmup. this is the "" pre - ln transformer "" and is more commonly used, compared to the original "" post - ln transformer "". pretrain - finetune transformers typically are first pretrained by self - supervised learning on a large generic dataset, followed by supervised fine - tuning on a small task - specific dataset. the pretrain dataset is typically an unlabeled large corpus, such as the pile. tasks for pretraining and fine - tuning commonly include : language modeling next - sentence prediction question answering reading comprehension sentiment analysis paraphrasing the t5 transformer report documents a large number of natural language pretraining tasks. some examples are : restoring or repairing incomplete or corrupted text. for example, the input, "" thank you ~ ~ me to your party ~ ~ week "", might generate the output, "" thank you for inviting me to your party last week "". translation between natural languages ( machine translation ) judging the pragmatic acceptability of natural language. for example, the following sentence might be judged "" not acceptable "", because even though it is syntactically well - formed, it is improbable in ordinary human usage : the course is jumping well. note that while each of these tasks is trivial or obvious for human native speakers of the language ( or languages ), they have typically proved challenging for"
q_087,sparse,0.0,0.0,0.0,0.022598870056497175,what is the first book thomson has written?,"280. doi : 10. 1016 / j. techfore. 2016. 08. 019. "" from not working to neural networking "". the economist. 2016. archived from the original on 31 december 2016. retrieved 26 april 2018. galvan, jill ( 1 january 1997 ). "" entering the posthuman collective in philip k. dick ' s "" do androids dream of electric sheep? "" "". science fiction studies. 24 ( 3 ) : 413 – 429. doi : 10. 1525 / sfs. 24. 3. 0413. jstor 4240644. geist, edward moore ( 9 august 2015 ). "" is artificial intelligence really an existential threat to humanity? "". bulletin of the atomic scientists. archived from the original on 30 october 2015. retrieved 30 october 2015. gibbs, samuel ( 27 october 2014 ). "" elon musk : artificial intelligence is our biggest existential threat "". the guardian. archived from the original on 30 october 2015. retrieved 30 october 2015. goffrey, andrew ( 2008 ). "" algorithm "". in fuller, matthew ( ed. ). software studies : a lexicon. cambridge, mass. : mit press. pp. 15 – 20. isbn 978 - 1 - 4356 - 4787 - 9. goldman, sharon ( 14 september 2022 ). "" 10 years later, deep learning ' revolution ' rages on, say ai pioneers hinton, lecu"
q_088,sparse,0.0,0.0,0.0,0.02631578947368421,virgin islands as a state of virgin islands,"##yesha ; nambiar, vaishnavi ( 2024 ). "" role of artificial intelligence in the prevention of online child sexual abuse : a systematic review of literature "". journal of applied security research. 19 ( 4 ) : 586 – 627. doi : 10. 1080 / 19361610. 2024. 2331885. ^ razi, afsaneh ; kim, seunghyun ; alsoubai, ashwaq ; stringhini, gianluca ; solorio, thamar ; de choudhury, munmun ; wisniewski, pamela j. ( 13 october 2021 ). "" a human - centered systematic literature review of the computational approaches for online sexual risk detection "". proceedings of the acm on human - computer interaction. 5 ( cscw2 ) : 1 – 38. doi : 10. 1145 / 3479609. ^ ransbotham, sam ; kiron, david ; gerbert, philipp ; reeves, martin ( 6 september 2017 ). "" reshaping business with artificial intelligence "". mit sloan management review. archived from the original on 13 february 2024. ^ sun, yuran ; zhao, xilei ; lovreglio, ruggiero ; kuligowski, erica ( 2024 ). "" ai for large - scale evacuation modeling : promises and challenges "". interpretable machine learning for the analysis, design, assessment, and informed decision making"
q_089,sparse,0.0,0.0,0.0,0.03347280334728033,"a 3. 8 l 3800 series , and a 3. 8 l 3800 series","quickly became "" ubiquitous "". though the original transformer has both encoder and decoder blocks, bert is an encoder - only model. academic and research usage of bert began to decline in 2023, following rapid improvements in the abilities of decoder - only models ( such as gpt ) to solve tasks via prompting. although decoder - only gpt - 1 was introduced in 2018, it was gpt - 2 in 2019 that caught widespread attention because openai claimed to have initially deemed it too powerful to release publicly, out of fear of malicious use. gpt - 3 in 2020 went a step further and as of 2025 is available only via api with no offering of downloading the model to execute locally. but it was the 2022 consumer - facing chatbot chatgpt that received extensive media coverage and public attention. the 2023 gpt - 4 was praised for its increased accuracy and as a "" holy grail "" for its multimodal capabilities. openai did not reveal the high - level architecture and the number of parameters of gpt - 4. the release of chatgpt led to an uptick in llm usage across several research subfields of computer science, including robotics, software engineering, and societal impact work. in 2024 openai released the reasoning model openai o1, which generates long chains of thought before returning a final answer. many llms with parameter counts comparable to those of openai ' s gpt series have been"
q_090,sparse,0.0,0.0,0.0,0.0,entitl,"; polosukhin, illia ( 2017 ). "" attention is all you need "". advances in neural information processing systems. 30. curran associates, inc. ^ oord, aaron van den ; kalchbrenner, nal ; kavukcuoglu, koray ( 2016 - 06 - 11 ). "" pixel recurrent neural networks "". proceedings of the 33rd international conference on machine learning. pmlr : 1747 – 1756. ^ a b cruse, holk ; neural networks as cybernetic systems, 2nd and revised edition ^ elman, jeffrey l. ( 1990 ). "" finding structure in time "". cognitive science. 14 ( 2 ) : 179 – 211. doi : 10. 1016 / 0364 - 0213 ( 90 ) 90002 - e. ^ jordan, michael i. ( 1997 - 01 - 01 ). "" serial order : a parallel distributed processing approach "". neural - network models of cognition — biobehavioral foundations. advances in psychology. vol. 121. pp. 471 – 495. doi : 10. 1016 / s0166 - 4115 ( 97 ) 80111 - 2. isbn 978 - 0 - 444 - 81931 - 4. s2cid 15375627. ^ gers, felix a. ; schraudolph, nicol n. ; schmidhuber, jurgen ( 2002 ). "" learning precise timing with lstm rec"
q_091,sparse,0.0,0.0,0.0,0.040540540540540536,"israeli startups is the ability to create a new generation of entrepreneurs and entrepreneurs.""","optimal large language models "". neurips : 30016 – 30030. isbn 978 - 1 - 7138 - 7108 - 8. ^ a b caballero, ethan ; gupta, kshitij ; rish, irina ; krueger, david ( 2022 ). "" broken neural scaling laws "". arxiv : 2210. 14891 [ cs. lg ]. ^ a b wei, jason ; tay, yi ; bommasani, rishi ; raffel, colin ; zoph, barret ; borgeaud, sebastian ; yogatama, dani ; bosma, maarten ; zhou, denny ; metzler, donald ; chi, ed h. ; hashimoto, tatsunori ; vinyals, oriol ; liang, percy ; dean, jeff ; fedus, william ( 31 august 2022 ). "" emergent abilities of large language models "". transactions on machine learning research. issn 2835 - 8856. archived from the original on 22 march 2023. retrieved 19 march 2023. ^ "" 137 emergent abilities of large language models "". jason wei. retrieved 2023 - 06 - 24. ^ bowman, samuel r. ( 2024 ). "" eight things to know about large language models "". critical ai. 2 ( 2 ). doi : 10. 1215 / 2834703x - 11556011. ^ hahn, michael ; goyal"
q_092,sparse,0.0,0.0,0.0,0.0,us election,"). "" sequence to sequence learning with neural networks "" ( pdf ). electronic proceedings of the neural information processing systems conference. 27 : 5346. arxiv : 1409. 3215. bibcode : 2014arxiv1409. 3215s. ^ jozefowicz, rafal ; vinyals, oriol ; schuster, mike ; shazeer, noam ; wu, yonghui ( 2016 - 02 - 07 ). "" exploring the limits of language modeling "". arxiv : 1602. 02410 [ cs. cl ]. ^ gillick, dan ; brunk, cliff ; vinyals, oriol ; subramanya, amarnag ( 2015 - 11 - 30 ). "" multilingual language processing from bytes "". arxiv : 1512. 00103 [ cs. cl ]. ^ vinyals, oriol ; toshev, alexander ; bengio, samy ; erhan, dumitru ( 2014 - 11 - 17 ). "" show and tell : a neural image caption generator "". arxiv : 1411. 4555 [ cs. cv ]. ^ cho, kyunghyun ; van merrienboer, bart ; gulcehre, caglar ; bahdanau, dzmitry ; bougares, fethi ; schwenk, holger ; bengio, yoshua ( 2014 - 06"
q_093,sparse,0.0,0.0,0.0,0.03524229074889868,is an american political scientist at the university of nebraska - lincoln,": discourse parsing, 2019 : semantic parsing ). increasing interest in multilinguality, and, potentially, multimodality ( english since 1999 ; spanish, dutch since 2002 ; german since 2003 ; bulgarian, danish, japanese, portuguese, slovenian, swedish, turkish since 2006 ; basque, catalan, chinese, greek, hungarian, italian, turkish since 2007 ; czech since 2009 ; arabic since 2012 ; 2017 : 40 + languages ; 2018 : 60 + / 100 + languages ) elimination of symbolic representations ( rule - based over supervised towards weakly supervised methods, representation learning and end - to - end systems ) cognition most higher - level nlp applications involve aspects that emulate intelligent behavior and apparent comprehension of natural language. more broadly speaking, the technical operationalization of increasingly advanced aspects of cognitive behavior represents one of the developmental trajectories of nlp ( see trends among conll shared tasks above ). cognition refers to "" the mental action or process of acquiring knowledge and understanding through thought, experience, and the senses. "" cognitive science is the interdisciplinary, scientific study of the mind and its processes. cognitive linguistics is an interdisciplinary branch of linguistics, combining knowledge and research from both psychology and linguistics. especially during the age of symbolic nlp, the area of computational linguistics maintained strong ties with cognitive studies. as an example, george lakoff offers a methodology to build natural language processing ( nlp ) algorithms through the perspective of cognitive science, along with the findings of cognitive linguistics, with two defining"
q_094,sparse,0.0,0.0,0.0,0.0,cyprus,""". transactions of the association for computational linguistics. 8 : 842 – 866. arxiv : 2002. 12327. doi : 10. 1162 / tacl _ a _ 00349. s2cid 211532403. archived from the original on 2022 - 04 - 03. retrieved 2024 - 01 - 21. ^ a b movva, rajiv ; balachandar, sidhika ; peng, kenny ; agostini, gabriel ; garg, nikhil ; pierson, emma ( 2024 ). "" topics, authors, and institutions in large language model research : trends from 17k arxiv papers "". proceedings of the 2024 conference of the north american chapter of the association for computational linguistics : human language technologies ( volume 1 : long papers ). pp. 1223 – 1243. arxiv : 2307. 10700. doi : 10. 18653 / v1 / 2024. naacl - long. 67. retrieved 2024 - 12 - 08. ^ hern, alex ( 14 february 2019 ). "" new ai fake text generator may be too dangerous to release, say creators "". the guardian. archived from the original on 14 february 2019. retrieved 20 january 2024. ^ "" chatgpt a year on : 3 ways the ai chatbot has completely changed the world in 12 months "". euronews. november 30, 2023. archived from the original"
q_095,sparse,0.0,0.0,0.0,0.0,"""","decoder transformer, then taking just the encoder. they are also referred to as "" all - to - all "" or "" bert - like "". a "" decoder - only "" transformer is not literally decoder - only, since without an encoder, the cross - attention mechanism has nothing to attend to. thus, the decoder layers in a decoder - only transformer is composed of just two sublayers : the causally masked self - attention, and the feedforward network. this is usually used for text generation and instruction following. the models in the gpt series and chinchilla series are decoder - only. they are also referred to as "" autoregressive "" or "" causal "". an "" encoder – decoder "" transformer is generally the same as the original transformer, with 2 sublayers per encoder layer and 3 sublayers per decoder layer, etc. they might have minor architectural improvements, such as alternative activation functions, changing the location of normalization, etc. this is also usually used for text generation and instruction following. the models in the t5 series are encoder – decoder. a "" prefixlm "" ( prefix language model ) is a decoder - only architecture, but with prefix masking, which is different from causal masking. specifically, it has mask of the form m prefixlm = [ 0 − ∞ 0 m causal ] { \ displays"
